,Title,US_Gross,Worldwide_Gross,Production_Budget,Distributor,Release_Year
621,Mrs. Winterbourne,10039566.0,10039566.0,25000000.0,Sony Pictures,1996
622,Mrs. Doubtfire,219195051.0,441286003.0,25000000.0,20th Century Fox,1993
624,Mortal Kombat,70433227.0,122133227.0,20000000.0,New Line,1995
625,Frankenstein,22006296.0,112006296.0,45000000.0,Sony Pictures,1994
627,My Stepmother Is an Alien,13854000.0,13854000.0,16000000.0,Sony Pictures,1988
629,Mission: Impossible,180981886.0,456481886.0,80000000.0,Paramount Pictures,1996
631,Multiplicity,20133326.0,20133326.0,45000000.0,Sony Pictures,1996
633,The Muppet Christmas Carol,27281507.0,27281507.0,12000000.0,Walt Disney Pictures,1992
636,Mystic Pizza,12793213.0,12793213.0,6000000.0,Samuel Goldwyn Films,1988
637,Namastey London,1207007.0,6831069.0,8400000.0,Eros Entertainment,2007
639,Inchon,4408636.0,4408636.0,46000000.0,MGM,1982
640,Indiana Jones and the Temple of Doom,179880271.0,333080271.0,28000000.0,Paramount Pictures,1984
641,Indiana Jones and the Last Crusade,197171806.0,474171806.0,48000000.0,Paramount Pictures,1989
642,Neal n' Nikki,100358.0,329621.0,1300000.0,Yash Raj Films,2005
643,A Nightmare on Elm Street 4: The Dream Master,49369899.0,49369899.0,13000000.0,New Line,1988
644,"Next Stop, Wonderland",3386698.0,3456820.0,1000000.0,Miramax,1998
645,Nighthawks,14600000.0,19600000.0,5000000.0,Universal,1981
646,The English Patient,78716374.0,231716374.0,35000000.0,Miramax,1996
648,The Naked Gun 2Ω: The Smell of Fear,86930411.0,86930411.0,23000000.0,Paramount Pictures,1991
649,Naked Gun 33 1/3: The Final Insult,51041856.0,51041856.0,30000000.0,Paramount Pictures,1994
652,No Looking Back,143273.0,143273.0,5000000.0,Gramercy,1998
654,A Nightmare on Elm Street,25504513.0,25504513.0,1800000.0,New Line,1984
655,A Nightmare On Elm Street Part 2: Freddy's Revenge,21163999.0,21163999.0,3000000.0,New Line,1985
656,A Nightmare On Elm Street 3: Dream Warriors,44793222.0,44793222.0,5000000.0,New Line,1987
657,A Nightmare On Elm Street: The Dream Child,22168359.0,22168359.0,6000000.0,New Line,1989
658,Freddy's Dead: The Final Nightmare,34872033.0,34872033.0,5000000.0,New Line,1991
659,Wes Craven's New Nightmare,18090181.0,18090181.0,8000000.0,New Line,1994
660,Night of the Living Dead,5835247.0,5835247.0,4200000.0,Sony/Columbia,1990
662,Never Say Never Again,55500000.0,160000000.0,36000000.0,Warner Bros.,1983
664,Nowhere to Run,22189039.0,52189039.0,15000000.0,Sony/Columbia,1993
665,Interview with the Vampire: The Vampire Chronicles,105264608.0,223564608.0,50000000.0,Warner Bros.,1994
666,The Nutty Professor,128814019.0,273814019.0,55000000.0,Universal,1996
667,Die Unendliche Geschichte,21300000.0,21300000.0,27000000.0,Warner Bros.,1984
669,Nixon,13668249.0,34668249.0,45000000.0,Walt Disney Pictures,1995
671,New York Stories,10763469.0,10763469.0,15000000.0,Walt Disney Pictures,1989
673,Octopussy,67900000.0,187500000.0,27500000.0,MGM,1983
674,On Deadly Ground,38590458.0,38590458.0,50000000.0,Warner Bros.,1994
676,The Offspring,1355728.0,1355728.0,1100000.0,Moviestore Entertainment,1987
679,The Omega Code,12610552.0,12678312.0,7200000.0,Providence Entertainment,1999
680,Out of Africa,79096868.0,258210860.0,31000000.0,Universal,1985
681,Out of the Dark,419428.0,419428.0,1600000.0,New Line,1989
682,Ordinary People,52302978.0,52302978.0,6000000.0,Paramount Pictures,1980
683,The Other Side of Heaven,4720371.0,4720371.0,7000000.0,Excel Entertainment,2001
685,Othello,2844379.0,2844379.0,11000000.0,Sony Pictures,1995
688,Outbreak,67823573.0,67823573.0,50000000.0,Warner Bros.,1995
689,The Outsiders,25697647.0,25697647.0,10000000.0,Warner Bros.,1983
691,Police Academy,81198894.0,81198894.0,4500000.0,Warner Bros.,1984
692,Police Academy 7: Mission to Moscow,126247.0,126247.0,10000000.0,Warner Bros.,1994
693,Paa,199228.0,9791282.0,4300000.0,Reliance Big Pictures,2009
694,Pale Rider,41410568.0,41410568.0,6900000.0,Warner Bros.,1985
695,Patriot Games,83287363.0,178100000.0,45000000.0,Paramount Pictures,1992
696,The Pallbearer,5656388.0,5656388.0,8000000.0,Miramax,1996
697,Pocahontas,141579773.0,347100000.0,55000000.0,Walt Disney Pictures,1995
699,PCU,4333569.0,4333569.0,9000000.0,20th Century Fox,1994
702,Poltergeist,74706019.0,121706019.0,10700000.0,MGM,1982
703,Poltergeist III,14114000.0,14114000.0,9500000.0,MGM,1988
704,Phantasm II,7000000.0,7000000.0,3000000.0,Universal,1988
705,Phenomenon,104636382.0,142836382.0,32000000.0,Walt Disney Pictures,1996
706,Philadelphia,77324422.0,201324422.0,26000000.0,Sony/TriStar,1993
707,The Phantom,17220599.0,17220599.0,45000000.0,Paramount Pictures,1996
712,The Player,21706101.0,28876702.0,8000000.0,Fine Line,1992
713,Apollo 13,172070496.0,334100000.0,65000000.0,Universal,1995
714,Platoon,137963328.0,137963328.0,6000000.0,Orion Pictures,1986
715,Panic,779137.0,889279.0,1000000.0,Roxie Releasing,2000
716,The Adventures of Pinocchio,15382170.0,36682170.0,25000000.0,New Line,1996
720,The Pursuit of D.B. Cooper,2104164.0,2104164.0,12000000.0,Universal,1981
721,Poetic Justice,27450453.0,27450453.0,14000000.0,Sony/Columbia,1993
722,Porky's,109492484.0,109492484.0,4000000.0,20th Century Fox,1982
724,Popeye,49823037.0,49823037.0,20000000.0,Paramount Pictures,1980
725,Predator 2,28317513.0,54768418.0,35000000.0,20th Century Fox,1990
726,Predator,59735548.0,98267558.0,18000000.0,20th Century Fox,1987
727,The Princess Bride,30857000.0,30857000.0,15000000.0,20th Century Fox,1987
728,Prison,354704.0,354704.0,4000000.0,Empire Pictures,1988
729,LÈon,19284974.0,45284974.0,16000000.0,Sony Pictures,1994
731,The Prince of Tides,74787599.0,74787599.0,30000000.0,Sony/Columbia,1991
733,Pretty Woman,178406268.0,463400000.0,14000000.0,Walt Disney Pictures,1990
736,Peggy Sue Got Married,41382841.0,41382841.0,18000000.0,Sony/TriStar,1986
738,Pet Sematary,57469179.0,57469179.0,11500000.0,Paramount Pictures,1989
741,Pulp Fiction,107928762.0,212928762.0,8000000.0,Miramax,1994
744,The Perez Family,2794056.0,2794056.0,11000000.0,Goldwyn Entertainment,1995
745,Q,255000.0,255000.0,1200000.0,United Film Distribution Co.,1982
746,The Quick and the Dead,18552460.0,18552460.0,32000000.0,Sony Pictures,1995
747,Quigley Down Under,21413105.0,21413105.0,20000000.0,MGM,1990
748,La Guerre du feu,20959585.0,20959585.0,12500000.0,20th Century Fox,1982
750,Rang De Basanti,2197694.0,29197694.0,5300000.0,UTV Communications,2006
752,Ransom,136492681.0,308700000.0,70000000.0,Walt Disney Pictures,1996
755,Robin Hood: Prince of Thieves,165493908.0,390500000.0,50000000.0,Warner Bros.,1991
756,Rumble in the Bronx,32281907.0,36238752.0,7500000.0,New Line,1996
757,Rob Roy,31390587.0,31390587.0,28000000.0,MGM,1995
758,Raging Bull,23380203.0,23380203.0,18000000.0,MGM,1980
759,Richard III,2684904.0,4204857.0,9200000.0,MGM,1995
760,Raising Cain,21171695.0,21171695.0,11000000.0,Universal,1992
761,RoboCop,53424681.0,53424681.0,13000000.0,Orion Pictures,1987
762,RoboCop 3,10696210.0,10696210.0,22000000.0,Orion Pictures,1993
763,Ri¢hie Ri¢h,38087756.0,38087756.0,40000000.0,Warner Bros.,1994
764,Radio Days,14792779.0,14792779.0,16000000.0,Orion Pictures,1987
765,Radio Flyer,4651977.0,4651977.0,35000000.0,Sony Pictures,1992
766,Reservoir Dogs,2832029.0,2832029.0,1200000.0,Miramax,1992
767,Raiders of the Lost Ark,245034358.0,386800358.0,20000000.0,Paramount Pictures,1981
769,Reds,50000000.0,50000000.0,33500000.0,Paramount Pictures,1981
770,Le Violon rouge,10019109.0,10019109.0,10000000.0,Lionsgate,1999
771,Red Sonja,6905861.0,6905861.0,17900000.0,MGM,1985
772,Star Wars Ep. VI: Return of the Jedi,309205079.0,572700000.0,32500000.0,20th Century Fox,1983
773,The Return,501752.0,2658490.0,15000000.0,Kino International,2004
776,The Right Stuff,21500000.0,21500000.0,27000000.0,Warner Bros.,1983
778,Road House,30050028.0,30050028.0,10000000.0,United Artists,1989
779,Romeo Is Bleeding,3275585.0,3275585.0,10000000.0,Gramercy,1994
782,Return of the Living Dead Part II,9205924.0,9205924.0,6200000.0,Lorimar Motion Pictures,1988
784,Renaissance Man,24172899.0,24172899.0,40000000.0,Walt Disney Pictures,1994
785,Rambo: First Blood Part II,150415432.0,300400000.0,44000000.0,Sony/TriStar,1985
786,Rambo III,53715611.0,188715611.0,58000000.0,Sony/TriStar,1988
787,Romeo+Juliet,46338728.0,147542381.0,14500000.0,20th Century Fox,1996
789,Rain Man,172825435.0,412800000.0,25000000.0,MGM,1988
793,The Rock,134069511.0,336069511.0,75000000.0,Walt Disney Pictures,1996
794,The Remains of the Day,22954968.0,63954968.0,15000000.0,Sony/Columbia,1993
796,Repo Man,2300000.0,2300000.0,1500000.0,Universal,1984
797,Rocket Singh: Salesman of the Year,164649.0,5348767.0,1070000.0,Yash Raj Films,2009
799,Restoration,4100000.0,4100000.0,18000000.0,Miramax,1995
800,The Return of the Living Dead,14237880.0,14237880.0,4000000.0,Orion Pictures,1985
803,Return to Oz,10618813.0,10618813.0,27000000.0,Walt Disney Pictures,1985
804,The Running Man,38122000.0,38122000.0,30000000.0,Sony/TriStar,1987
805,Run Lola Run,7267324.0,14533173.0,1750000.0,Sony Pictures,1999
807,The River Wild,46815000.0,94215000.0,45000000.0,Universal,1994
808,Se7en,100125643.0,328125643.0,30000000.0,New Line,1995
809,Safe Men,21210.0,21210.0,1000000.0,October Films,1998
810,Secrets & Lies,13417292.0,13417292.0,4500000.0,October Films,1996
811,Sgt. Bilko,30356589.0,37956589.0,39000000.0,Universal,1996
812,Sabrina,53458319.0,87100000.0,58000000.0,Paramount Pictures,1995
813,Subway,390659.0,1663296.0,2000000.0,Island/Alive,1985
814,School Daze,14545844.0,14545844.0,6000000.0,Sony Pictures,1988
815,Scarface,44942821.0,44942821.0,25000000.0,Universal,1983
816,Schindler's List,96067179.0,321200000.0,25000000.0,Universal,1993
818,Shadow Conspiracy,2154540.0,2154540.0,45000000.0,Walt Disney Pictures,1997
829,Stargate,71565669.0,196565669.0,55000000.0,MGM,1994
830,The Shadow,31835600.0,31835600.0,40000000.0,Universal,1994
832,Shadowlands,25842377.0,25842377.0,22000000.0,Savoy,1993
833,Shanghai Surprise,2315000.0,2315000.0,17000000.0,MGM,1986
835,Sheena,5778353.0,5778353.0,25000000.0,Sony/Columbia,1984
836,Shine,35811509.0,35811509.0,5500000.0,Fine Line,1996
837,The Shining,44017374.0,44017374.0,19000000.0,Warner Bros.,1980
838,Haakon Haakonsen,15024232.0,15024232.0,8500000.0,Walt Disney Pictures,1991
839,Ishtar,14375181.0,14375181.0,40000000.0,Sony Pictures,1987
840,Showgirls,20254932.0,20254932.0,40000000.0,MGM,1995
841,The Shawshank Redemption,28241469.0,28241469.0,25000000.0,Sony Pictures,1994
842,Silver Bullet,10803211.0,10803211.0,7000000.0,Paramount Pictures,1985
844,Set It Off,36049108.0,36049108.0,9000000.0,New Line,1996
845,The Silence of the Lambs,130726716.0,275726716.0,20000000.0,Orion Pictures,1991
848,Thinner,15171475.0,15171475.0,14000000.0,Paramount Pictures,1996
849,Sling Blade,24475416.0,34175000.0,4833610.0,Miramax,1996
852,The Scarlet Letter,10359006.0,10359006.0,50000000.0,Walt Disney Pictures,1995
853,Silmido,298347.0,30298347.0,8500000.0,Cinema Service,2004
855,Sleepers,53300852.0,165600852.0,44000000.0,Warner Bros.,1996
858,Sur Le Seuil,2013052.0,2013052.0,2500000.0,Alliance,2003
859,The Usual Suspects,23341568.0,23341568.0,6000000.0,Gramercy,1995
860,Silverado,33200000.0,33200000.0,26000000.0,Sony/Columbia,1985
861,Salvador,1500000.0,1500000.0,4500000.0,Hemdale,1986
862,"Sex, Lies, and Videotape",24741667.0,36741667.0,1200000.0,Miramax,1989
865,Super Mario Bros.,20844907.0,20844907.0,42000000.0,Walt Disney Pictures,1993
866,Somewhere in Time,9709597.0,9709597.0,5100000.0,Universal,1980
867,Smoke Signals,6719300.0,7756617.0,2000000.0,Miramax,1998
868,Serial Mom,7881335.0,7881335.0,13000000.0,Savoy,1994
869,Sommersturm,95204.0,95204.0,3000000.0,Regent Releasing,2006
871,The Santa Clause,144833357.0,189800000.0,22000000.0,Walt Disney Pictures,1994
873,Sense and Sensibility,42993774.0,134993774.0,16500000.0,Sony Pictures,1995
877,She's the One,9482579.0,13795053.0,3500000.0,Fox Searchlight,1996
879,Spaceballs,38119483.0,38119483.0,22700000.0,MGM,1987
880,Speed,121248145.0,283200000.0,30000000.0,20th Century Fox,1994
881,Species,60054449.0,113354449.0,35000000.0,MGM,1995
882,Sphinx,2000000.0,11400000.0,10000000.0,Orion Pictures,1981
883,Spaced Invaders,15000000.0,15000000.0,3000000.0,Walt Disney Pictures,1990
885,Splash,62599495.0,62599495.0,8000000.0,Walt Disney Pictures,1984
886,Superman IV: The Quest for Peace,11227824.0,11227824.0,17000000.0,Warner Bros.,1987
887,Superman II,108185706.0,108185706.0,50000000.0,Warner Bros.,1981
888,Superman III,59950623.0,59950623.0,39000000.0,Warner Bros.,1983
891,The Specialist,57362581.0,57362581.0,45000000.0,Warner Bros.,1994
894,Smilla's Sense of Snow,2221994.0,2221994.0,35000000.0,Fox Searchlight,1997
895,Assassins,30306268.0,83306268.0,50000000.0,Warner Bros.,1995
897,Star Trek III: The Search for Spock,76471046.0,87000000.0,18000000.0,Paramount Pictures,1984
898,Star Trek IV: The Voyage Home,109713132.0,133000000.0,24000000.0,Paramount Pictures,1986
899,Stand by Me,52287414.0,52287414.0,8000000.0,Sony/Columbia,1986
900,Stone Cold,9286314.0,9286314.0,25000000.0,Sony Pictures,1991
902,Street Fighter,33423000.0,99423000.0,35000000.0,Universal,1994
903,Star Trek II: The Wrath of Khan,79912963.0,96800000.0,12000000.0,Paramount Pictures,1982
906,Stonewall,304602.0,304602.0,2000000.0,Strand,1996
907,Star Trek V: The Final Frontier,52210049.0,70200000.0,30000000.0,Paramount Pictures,1989
908,Star Trek VI: The Undiscovered Country,74888996.0,96900000.0,27000000.0,Paramount Pictures,1991
909,Star Trek: Generations,75671262.0,120000000.0,38000000.0,Paramount Pictures,1994
910,Stripes,85300000.0,85300000.0,10000000.0,Sony Pictures,1981
911,Striptease,32773011.0,32773011.0,50000000.0,Sony Pictures,1996
916,Sugar Hill,18272447.0,18272447.0,10000000.0,20th Century Fox,1994
917,Stiff Upper Lips,69582.0,69582.0,5700000.0,Cowboy Pictures,1999
922,The Swindle,245359.0,5045359.0,10000000.0,New Yorker,1998
925,The Sweet Hereafter,4306697.0,4306697.0,5000000.0,Fine Line,1997
928,Spy Hard,26936265.0,26936265.0,18000000.0,Walt Disney Pictures,1996
930,Tango,1687311.0,1687311.0,4500000.0,Sony Pictures Classics,1999
931,The Age of Innocence,32014993.0,32014993.0,34000000.0,Sony/Columbia,1993
932,Talk Radio,3468572.0,3468572.0,4000000.0,Universal,1988
934,The Texas Chainsaw Massacre 2,8025872.0,8025872.0,4700000.0,Cannon,1986
935,Timecop,44853581.0,102053581.0,28000000.0,Universal,1994
936,Tin Cup,53854588.0,75854588.0,45000000.0,Warner Bros.,1996
938,To Die For,21284514.0,27688744.0,20000000.0,Sony Pictures,1995
940,Teen Wolf Too,7888000.0,7888000.0,3000000.0,Atlantic,1987
941,The Fan,18582965.0,18582965.0,55000000.0,Sony Pictures,1996
943,Tae Guik Gi: The Brotherhood of War,1110186.0,69826708.0,12500000.0,IDP Distribution,2004
945,There Goes My Baby,125169.0,125169.0,10500000.0,Orion Pictures,1994
946,Tank Girl,4064333.0,4064333.0,25000000.0,MGM,1995
947,Top Gun,176786701.0,353786701.0,15000000.0,Paramount Pictures,1986
950,The Craft,24769466.0,55669466.0,15000000.0,Sony Pictures,1996
952,The Net,50621733.0,110521733.0,22000000.0,Sony Pictures,1995
953,La otra conquista,886410.0,886410.0,3500000.0,Hombre de Oro,2000
955,They Live,13000000.0,13000000.0,4000000.0,Universal,1988
956,Tales from the Hood,11784569.0,11784569.0,6000000.0,Savoy,1995
957,Time Bandits,37400000.0,37400000.0,12000000.0,Avco Embassy,1981
958,Tombstone,56505000.0,56505000.0,25000000.0,Walt Disney Pictures,1993
960,Teenage Mutant Ninja Turtles II: The Secret of the Ooze,78656813.0,78656813.0,25000000.0,New Line,1991
961,Teenage Mutant Ninja Turtles III,42273609.0,42273609.0,21000000.0,New Line,1993
962,Tango & Cash,63408614.0,63408614.0,55000000.0,Warner Bros.,1989
963,Teenage Mutant Ninja Turtles,135265915.0,202000000.0,13500000.0,New Line,1990
965,Taps,35856053.0,35856053.0,14000000.0,20th Century Fox,1981
966,Trainspotting,16501785.0,24000785.0,3100000.0,Miramax,1996
968,Troop Beverly Hills,7190505.0,7190505.0,18000000.0,Sony/Columbia,1989
970,True Lies,146282411.0,365300000.0,100000000.0,20th Century Fox,1994
971,Terminator 2: Judgment Day,204859496.0,516816151.0,100000000.0,Sony Pictures,1991
972,Travellers and Magicians,506793.0,1058893.0,1800000.0,Zeitgeist,2005
973,The Terminator,38019031.0,78019031.0,6400000.0,Orion Pictures,1984
974,Tremors,16667084.0,16667084.0,10000000.0,Universal,1990
975,True Romance,12281000.0,12281000.0,12500000.0,Warner Bros.,1993
976,Tron,26918576.0,26918576.0,17000000.0,Walt Disney Pictures,1982
980,Things to Do in Denver when You're Dead,529766.0,529766.0,15000000.0,Miramax,1995
981,A Time to Kill,108766007.0,152266007.0,40000000.0,Warner Bros.,1996
982,Total Recall,119394839.0,261400000.0,65000000.0,Sony Pictures,1990
984,Tootsie,177200000.0,177200000.0,15000000.0,Sony Pictures,1982
985,That Thing You Do!,25857416.0,31748615.0,2500000.0,20th Century Fox,1996
987,Twins,111936388.0,216600000.0,15000000.0,Universal,1988
988,Twister,241888385.0,495900000.0,88000000.0,Warner Bros.,1996
992,Toy Story,191796233.0,361948825.0,30000000.0,Walt Disney Pictures,1995
993,Twilight Zone: The Movie,29500000.0,29500000.0,10000000.0,Warner Bros.,1983
994,Unforgettable,2483790.0,2483790.0,18000000.0,MGM,1996
996,Ulee's Gold,9054736.0,15600000.0,2700000.0,Orion Pictures,1997
997,Under Siege 2: Dark Territory,50024083.0,104324083.0,60000000.0,Warner Bros.,1995
998,The Untouchables,76270454.0,76270454.0,25000000.0,Paramount Pictures,1987
999,Under the Rainbow,18826490.0,18826490.0,20000000.0,Warner Bros.,1981
1000,Veer-Zaara,2938532.0,7017859.0,7000000.0,Yash Raj Films,2004
1001,Videodrome,2120439.0,2120439.0,5952000.0,Universal,1983
1002,Les Visiteurs,659000.0,98754000.0,7000000.0,Miramax,1996
1005,Vampire in Brooklyn,19637147.0,19637147.0,14000000.0,Paramount Pictures,1995
1006,The Verdict,53977250.0,53977250.0,16000000.0,20th Century Fox,1982
1007,Virtuosity,23998226.0,23998226.0,30000000.0,Paramount Pictures,1995
1009,A View to a Kill,50327960.0,152627960.0,30000000.0,MGM,1985
1010,The Work and the Glory: American Zion,2025032.0,2025032.0,6500000.0,Vineyard Distribution,2005
1011,A Walk on the Moon,4741987.0,4741987.0,14000000.0,Miramax,1999
1012,The Work and the Glory,3347647.0,3347647.0,7500000.0,Excel Entertainment,2004
1014,What the #$'! Do We Know,10941801.0,10941801.0,4000000.0,Captured Light,2004
1015,Waiting for Guffman,2922988.0,2922988.0,4000000.0,Sony Pictures Classics,1997
1016,Who Framed Roger Rabbit?,154112492.0,351500000.0,70000000.0,Walt Disney Pictures,1988
1017,White Fang,34729091.0,34729091.0,14000000.0,Walt Disney Pictures,1991
1018,White Squall,10229300.0,10229300.0,38000000.0,Walt Disney Pictures,1996
1019,What's Eating Gilbert Grape,9170214.0,9170214.0,11000000.0,Paramount Pictures,1993
1020,Witchboard,7369373.0,7369373.0,2000000.0,Cinema Guild,1986
1022,Walking and Talking,1287480.0,1615787.0,1000000.0,Miramax,1996
1024,Wall Street,43848100.0,43848100.0,15000000.0,20th Century Fox,1987
1029,We're No Angels,10555348.0,10555348.0,20000000.0,Paramount Pictures,1989
1030,Wolf,65011757.0,131011757.0,70000000.0,Sony Pictures,1994
1031,Warriors of Virtue,6448817.0,6448817.0,35000000.0,MGM,1997
1032,War Games,74433837.0,74433837.0,12000000.0,MGM,1983
1033,Warlock,8824553.0,8824553.0,7000000.0,Trimark,1991
1035,Warlock: The Armageddon,3902679.0,3902679.0,3000000.0,Trimark,1993
1036,Wasabi,81525.0,7000000.0,15300000.0,Sony Pictures,2002
